Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight,run_name,start_date,end_date,top_k,allocation_mode,execution_mode,benchmark_hurdle,hold_band,transaction_cost_bps
Monthly,0.1253044431732932,0.1523912008022314,0.1632118831026076,0.9465134681150053,-0.1092461854326616,1.394933838638824,0.2583639422270076,43,1.319148936170213,2.8085106382978724,0.4468085106382978,0.5234042553191489,start_2025-06-01__topk_5__alloc_score_proportional__exec_overlay,2025-06-01,2026-04-03,5,score_proportional,overlay,spy,,0
Monthly,0.1242435887239845,0.1510860488250667,0.1635790593812195,0.9378637292077868,-0.1092461854326619,1.3829869503150236,0.2711266569389262,43,1.319148936170213,2.8085106382978724,0.4468085106382978,0.5085106382978722,start_2025-06-01__topk_5__alloc_equal__exec_overlay,2025-06-01,2026-04-03,5,equal,overlay,spy,,0
Monthly,0.123067664990331,0.1496396189266153,0.1192596755298052,1.2223625181843851,-0.0600669482880779,2.491213940301273,0.1409056728340249,43,0.6595744680851063,1.8297872340425527,0.2553191489361702,0.6957446808510638,start_2025-06-01__topk_3__alloc_score_proportional__exec_overlay,2025-06-01,2026-04-03,3,score_proportional,overlay,spy,,0
Monthly,0.1181574981399151,0.1436032310105806,0.165943536434002,0.8877535939978615,-0.1104832413979836,1.2997738769565232,0.2691061293833893,43,1.319148936170213,2.8085106382978724,0.4468085106382978,0.5085106382978722,start_2025-06-01__topk_5__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,5,momentum_proportional,overlay,spy,,0
Monthly,0.1086759873057614,0.131962115709713,0.1481217807358663,0.9066330992991122,-0.0948028345884106,1.3919638192531956,0.2010969309922999,43,1.0425531914893618,2.25531914893617,0.3617021276595745,0.5787234042553191,start_2025-06-01__topk_4__alloc_equal__exec_overlay,2025-06-01,2026-04-03,4,equal,overlay,spy,,0
Monthly,0.1086759873057614,0.131962115709713,0.1481217807358663,0.9066330992991122,-0.0948028345884106,1.3919638192531956,0.2010969309922999,43,1.0425531914893618,2.25531914893617,0.3617021276595745,0.5787234042553191,start_2025-06-01__topk_4__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,4,momentum_proportional,overlay,spy,,0
Monthly,0.106176734324676,0.1288969397264767,0.1478423657097412,0.8898275855487878,-0.0948028345884105,1.359631706014771,0.1926777232717007,43,1.0425531914893618,2.25531914893617,0.3617021276595745,0.5893617021276595,start_2025-06-01__topk_4__alloc_score_proportional__exec_overlay,2025-06-01,2026-04-03,4,score_proportional,overlay,spy,,0
Monthly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_equal__exec_overlay,2026-01-01,2026-04-03,3,equal,overlay,spy,,0
Quarterly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_equal__exec_overlay,2026-01-01,2026-04-03,3,equal,overlay,spy,,0
Monthly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,3,score_proportional,overlay,spy,,0
Quarterly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,3,score_proportional,overlay,spy,,0
Monthly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,3,momentum_proportional,overlay,spy,,0
Quarterly,0.0021017201055577,0.0085569330436607,0.0227144453076459,0.3809678253071314,-0.0103505607332702,0.8267120269296991,0.0384615384615384,1,0.1538461538461538,0.0769230769230769,0.0,0.9615384615384616,start_2026-01-01__topk_3__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,3,momentum_proportional,overlay,spy,,0
Monthly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,3,equal,pure_topk,spy,,0
Quarterly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,3,equal,pure_topk,spy,,0
Monthly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,score_proportional,pure_topk,spy,,0
Quarterly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,score_proportional,pure_topk,spy,,0
Monthly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,momentum_proportional,pure_topk,spy,,0
Quarterly,0.0020519398138281,0.0083536220917188,0.0234408620741439,0.3613931468380181,-0.0106413127493946,0.7850180037415118,0.0461538461538461,1,0.1538461538461538,0.0769230769230769,0.0,0.953846153846154,start_2026-01-01__topk_3__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,momentum_proportional,pure_topk,spy,,0
Monthly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_equal__exec_overlay,2026-01-01,2026-04-03,4,equal,overlay,spy,,0
Quarterly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_equal__exec_overlay,2026-01-01,2026-04-03,4,equal,overlay,spy,,0
Monthly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,4,score_proportional,overlay,spy,,0
Quarterly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,4,score_proportional,overlay,spy,,0
Monthly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,4,momentum_proportional,overlay,spy,,0
Quarterly,-0.0046415184552501,-0.018703556993782,0.0375693654137268,-0.4766275947094888,-0.0178727036901535,-1.0464872756820869,0.0538461538461538,1,0.2307692307692307,0.0769230769230769,0.0,0.9461538461538462,start_2026-01-01__topk_4__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,4,momentum_proportional,overlay,spy,,0
Monthly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,4,equal,pure_topk,spy,,0
Quarterly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,4,equal,pure_topk,spy,,0
Monthly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,score_proportional,pure_topk,spy,,0
Quarterly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,score_proportional,pure_topk,spy,,0
Monthly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,momentum_proportional,pure_topk,spy,,0
Quarterly,-0.0046912987469797,-0.0189027126484346,0.0382698084104204,-0.4724387986969124,-0.0181634557062778,-1.0407002364589304,0.0615384615384615,1,0.2307692307692307,0.0769230769230769,0.0,0.9384615384615383,start_2026-01-01__topk_4__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,momentum_proportional,pure_topk,spy,,0
Monthly,-0.0063458381173828,-0.0255047044154209,0.04440146380941,-0.5513514685995372,-0.0209832885226229,-1.215476991984514,0.0640281993160887,1,0.3076923076923077,0.1538461538461538,0.0,0.9359718006839112,start_2026-01-01__topk_6__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,6,score_proportional,overlay,spy,,0
Quarterly,-0.0063458381173828,-0.0255047044154209,0.04440146380941,-0.5513514685995372,-0.0209832885226229,-1.215476991984514,0.0640281993160887,1,0.3076923076923077,0.1538461538461538,0.0,0.9359718006839112,start_2026-01-01__topk_6__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,6,score_proportional,overlay,spy,,0
Monthly,-0.0065390234271232,-0.0262733695584205,0.0448579959151852,-0.562620588342098,-0.0212100469636399,-1.2387228375052906,0.0641025641025641,1,0.3076923076923077,0.1538461538461538,0.0,0.935897435897436,start_2026-01-01__topk_6__alloc_equal__exec_overlay,2026-01-01,2026-04-03,6,equal,overlay,spy,,0
Quarterly,-0.0065390234271232,-0.0262733695584205,0.0448579959151852,-0.562620588342098,-0.0212100469636399,-1.2387228375052906,0.0641025641025641,1,0.3076923076923077,0.1538461538461538,0.0,0.935897435897436,start_2026-01-01__topk_6__alloc_equal__exec_overlay,2026-01-01,2026-04-03,6,equal,overlay,spy,,0
Monthly,-0.0066346863738415,-0.0266538337212584,0.0446740221231614,-0.5737417533138223,-0.0211606141430354,-1.2595964153540822,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,score_proportional,pure_topk,spy,,0
Quarterly,-0.0066346863738415,-0.0266538337212584,0.0446740221231614,-0.5737417533138223,-0.0211606141430354,-1.2595964153540822,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,score_proportional,pure_topk,spy,,0
Monthly,-0.0068366695204056,-0.0274567793595604,0.0450830945878564,-0.5861671225997425,-0.0213705540441535,-1.2847949240264065,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,6,equal,pure_topk,spy,,0
Quarterly,-0.0068366695204056,-0.0274567793595604,0.0450830945878564,-0.5861671225997425,-0.0213705540441535,-1.2847949240264065,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,6,equal,pure_topk,spy,,0
Monthly,-0.0075797435318696,-0.0304064336231131,0.0480827436720337,-0.6089437203964914,-0.0227325376449978,-1.337573222046501,0.0663831605504292,1,0.3076923076923077,0.1538461538461538,0.0,0.9336168394495707,start_2026-01-01__topk_6__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,6,momentum_proportional,overlay,spy,,0
Quarterly,-0.0075797435318696,-0.0304064336231131,0.0480827436720337,-0.6089437203964914,-0.0227325376449978,-1.337573222046501,0.0663831605504292,1,0.3076923076923077,0.1538461538461538,0.0,0.9336168394495707,start_2026-01-01__topk_6__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,6,momentum_proportional,overlay,spy,,0
Monthly,-0.0078365089127758,-0.0314241024291682,0.048213388469185,-0.6286250189143375,-0.0228462770501662,-1.3754583453648326,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,momentum_proportional,pure_topk,spy,,0
Quarterly,-0.0078365089127758,-0.0314241024291682,0.048213388469185,-0.6286250189143375,-0.0228462770501662,-1.3754583453648326,0.0769230769230769,1,0.3076923076923077,0.1538461538461538,0.0,0.9230769230769232,start_2026-01-01__topk_6__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,momentum_proportional,pure_topk,spy,,0
Monthly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_equal__exec_overlay,2026-01-01,2026-04-03,5,equal,overlay,spy,,0
Quarterly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_equal__exec_overlay,2026-01-01,2026-04-03,5,equal,overlay,spy,,0
Monthly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,5,score_proportional,overlay,spy,,0
Quarterly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,5,score_proportional,overlay,spy,,0
Monthly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,5,momentum_proportional,overlay,spy,,0
Quarterly,-0.0093263275897912,-0.0373130028650319,0.0542861388043032,-0.6632568350536676,-0.0255960216980093,-1.457765714737374,0.0692307692307692,1,0.3076923076923077,0.0769230769230769,0.0,0.9307692307692308,start_2026-01-01__topk_5__alloc_momentum_proportional__exec_overlay,2026-01-01,2026-04-03,5,momentum_proportional,overlay,spy,,0
Monthly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,5,equal,pure_topk,spy,,0
Quarterly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,5,equal,pure_topk,spy,,0
Monthly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,score_proportional,pure_topk,spy,,0
Quarterly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,score_proportional,pure_topk,spy,,0
Monthly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,momentum_proportional,pure_topk,spy,,0
Quarterly,-0.0093761078815207,-0.0375093055618519,0.0549997574663259,-0.657594442308088,-0.0258867737141337,-1.448975680633872,0.0769230769230769,1,0.3076923076923077,0.0769230769230769,0.0,0.9230769230769232,start_2026-01-01__topk_5__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,momentum_proportional,pure_topk,spy,,0
Weekly,-0.0140442526432362,-0.0557839578638398,0.3213044614224492,-0.0099817702046646,-0.1797073478506675,-0.3104155647001977,0.3906769762070181,12,1.6666666666666667,1.3333333333333333,0.0,0.3999999999999999,start_2026-01-01__topk_3__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,3,equal,pure_topk,spy,,0
Weekly,-0.0140442526432362,-0.0557839578638398,0.3213044614224492,-0.0099817702046646,-0.1797073478506675,-0.3104155647001977,0.3906769762070181,12,1.6666666666666667,1.3333333333333333,0.0,0.3999999999999999,start_2026-01-01__topk_3__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,score_proportional,pure_topk,spy,,0
Weekly,-0.0140442526432362,-0.0557839578638398,0.3213044614224492,-0.0099817702046646,-0.1797073478506675,-0.3104155647001977,0.3906769762070181,12,1.6666666666666667,1.3333333333333333,0.0,0.3999999999999999,start_2026-01-01__topk_3__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,3,momentum_proportional,pure_topk,spy,,0
Weekly,-0.0318015241430139,-0.1229207533540516,0.3935240092471015,-0.1224126260325121,-0.2093104654457868,-0.5872652047868535,0.4721082911441281,12,1.9166666666666667,2.083333333333333,0.0,0.1999999999999999,start_2026-01-01__topk_4__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,4,equal,pure_topk,spy,,0
Weekly,-0.0318015241430139,-0.1229207533540516,0.3935240092471015,-0.1224126260325121,-0.2093104654457868,-0.5872652047868535,0.4721082911441281,12,1.9166666666666667,2.083333333333333,0.0,0.1999999999999999,start_2026-01-01__topk_4__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,score_proportional,pure_topk,spy,,0
Weekly,-0.0318015241430139,-0.1229207533540516,0.3935240092471015,-0.1224126260325121,-0.2093104654457868,-0.5872652047868535,0.4721082911441281,12,1.9166666666666667,2.083333333333333,0.0,0.1999999999999999,start_2026-01-01__topk_4__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,4,momentum_proportional,pure_topk,spy,,0
Weekly,-0.0745160799541625,-0.2696791588233947,0.4324191418220909,-0.4885002309448166,-0.2504588738849993,-1.0767402833058357,0.5617483188363601,12,2.9166666666666665,3.083333333333333,0.0,1.8503717077085938e-17,start_2026-01-01__topk_6__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,momentum_proportional,pure_topk,spy,,0
Weekly,-0.0750157053617869,-0.2712779012908023,0.4074283319428236,-0.5515669158288196,-0.2391951862574686,-1.1341277620812988,0.570028696136436,12,2.9166666666666665,3.083333333333333,0.0,9.251858538542969e-18,start_2026-01-01__topk_6__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,6,score_proportional,pure_topk,spy,,0
Weekly,-0.0800349781306209,-0.2871930570782436,0.4385965931362854,-0.529079024966769,-0.2563225243582969,-1.1204362854853704,0.5687170104524573,12,2.333333333333333,2.6666666666666665,0.0,0.0,start_2026-01-01__topk_5__alloc_momentum_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,momentum_proportional,pure_topk,spy,,0
Weekly,-0.0800349781306211,-0.2871930570782439,0.4385965931362855,-0.52907902496677,-0.256322524358297,-1.120436285485371,0.5687170104524573,12,2.333333333333333,2.6666666666666665,0.0,0.0,start_2026-01-01__topk_5__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,5,equal,pure_topk,spy,,0
Weekly,-0.0800349781306212,-0.2871930570782443,0.4385965931362854,-0.5290790249667711,-0.2563225243582969,-1.120436285485373,0.5687170104524573,12,2.333333333333333,2.6666666666666665,0.0,0.0,start_2026-01-01__topk_5__alloc_score_proportional__exec_pure_topk,2026-01-01,2026-04-03,5,score_proportional,pure_topk,spy,,0
Weekly,-0.0830791652639993,-0.296717104443355,0.3999917757921087,-0.6575375575343654,-0.2392093480104544,-1.240407646737899,0.5715521910104772,12,2.9166666666666665,3.083333333333333,0.0,-5.551115123125783e-17,start_2026-01-01__topk_6__alloc_equal__exec_pure_topk,2026-01-01,2026-04-03,6,equal,pure_topk,spy,,0
