ticker,sleeve,last_close,ret_6m,benchmark_hurdle,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
FTCS,offensive,93.15029907226562,0.012188731386225893,-0.0008168884016981348,0.10886184461335054,1.1803334554036458,False,True,True,-1.2421588803628367,-0.9042281992852498,-0.33793068107758695,-0.31760331504244066,False,True,False,10.769810535351187,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
VIG,offensive,216.19000244140625,0.010266792277715542,-0.0008168884016981348,0.10991471181521913,3.0700002034505207,False,True,True,-2.8119831025028077,-2.3235630317256746,-0.4884200707771331,-1.6944454069343706,False,True,False,10.75889260884826,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
DIV,offensive,18.969999313354492,0.11120566919470809,-0.0008168884016981348,0.11344909582031057,0.24933369954427084,False,True,True,-0.023595428743806934,0.041724449743172756,-0.06531987848697969,0.0926743643361192,False,False,False,10.751753005806822,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SPYD,offensive,45.0,0.04143186994390646,-0.0008168884016981348,0.09280750166419857,0.6547999064127604,False,True,True,-0.5037855151552932,-0.27400513369159113,-0.2297803814637021,0.013457866119980455,False,False,False,10.435978777821818,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XME,offensive,107.9000015258789,0.19399328720807563,-0.0008168884016981348,0.36404126085524313,4.415333557128906,True,True,True,-3.340189238537903,-2.849858805831205,-0.49033043270669774,-2.5349772315353913,False,False,False,10.31688126766395,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWA,offensive,27.799999237060547,0.06819713884050627,-0.0008168884016981348,0.2834395874667109,0.7053338368733724,False,True,True,-0.25177370635486085,-0.08768944431699019,-0.16408426203787066,0.02798782193537308,False,False,False,10.306965922408486,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
AVDV,offensive,99.29000091552734,0.14675020859193455,-0.0008168884016981348,0.2386131148767755,2.2706787109375,True,True,True,-1.8301041961010327,-1.2887310526777767,-0.541373143423256,-0.7287309706481482,False,False,False,10.255656954902127,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
HEFA,offensive,42.2400016784668,0.10596449755204773,-0.0008168884016981348,0.1911678533945915,0.7336664835611979,True,True,True,-0.5138236348139742,-0.3828000481477797,-0.1310235866661945,-0.28347699288376904,False,False,False,10.119509725234813,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EPOL,offensive,35.4900016784668,0.1431769894290893,-0.0008168884016981348,0.3298171757316961,0.9866600036621094,True,True,True,-0.5443150168670243,-0.5291529761309519,-0.015162040736072413,-0.370772572186586,False,False,False,10.113175828263438,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
SDIV,offensive,24.93000030517578,0.09433776803656269,-0.0008168884016981348,0.1957647632361298,0.45300000508626304,True,True,True,-0.23233254095934086,-0.1617336087963438,-0.07059893216299706,-0.13276332303914318,False,False,False,10.055888444913949,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
